covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
survival_age_at_surgery,-0.008934232141539529,0.991105559519619,0.0068786067535285406,-0.02241605364226945,0.004547589359190396,0.9778333192936638,1.0045579453359728,0.0,-1.2988432776676044,0.1939977190671506,2.365888404896895
tumor_size_cm,0.030812974461725727,1.0312926077937463,0.03664852155954497,-0.041016807881622104,0.10264275680507357,0.9598129973889828,1.1080954787893915,0.0,0.8407699178713692,0.40047684270478034,1.3202092726800407
ln_positive,0.03040835524708395,1.0308754113972458,0.014778000163398468,0.001444007163295919,0.05937270333087198,1.0014450502436512,1.0611706688898064,0.0,2.057677284535298,0.03962112232107439,4.657586442709476
ln_ratio,-0.09775331983842968,0.9068725836395474,0.2506817919572529,-0.5890806036546079,0.3935739639777486,0.5548371655696148,1.4822689141826781,0.0,-0.38994982074764695,0.6965736526086217,0.5216521898205314
braf_positive,-0.2356808174620823,0.7900327983674249,1.4110199035643425,-3.001229009917374,2.5298673749932092,0.04972591715250516,12.551841338231,0.0,-0.1670286980833756,0.8673474683030999,0.205318027192021
ete,0.37505478222065103,1.4550711244622434,0.24181624200487845,-0.09889634298573252,0.8490059074270346,0.9058365994745263,2.33732218202711,0.0,1.5509908644312014,0.12090387327988882,3.0480676313410324
tert_positive,-0.15435853523478818,0.856964713879636,9.307554717769026,-18.39683056619795,18.088113495728372,1.0241368679104636e-08,71708044.48561375,0.0,-0.016584220014318342,0.9867683134328683,0.019216705543639488
