Subgroup,Variable,Coef,OR,CI_lo,CI_hi,p_value
"Primary (CC, expanded)",ete_micro,-0.5052772622929211,0.6033382692823214,0.5054142559536909,0.7202350604331597,2.2458429011710306e-08
"Primary (CC, expanded)",ete_gross,22.15484253144188,4185292920.7193356,0.0,inf,0.9785204401989162
"Primary (CC, expanded)",age_at_surgery,0.048951351667065615,1.050169260513488,1.0442075720021045,1.0561649860600932,1.0038593639795866e-63
"Primary (CC, expanded)",female,-0.18492336621605812,0.8311679769587382,0.6915956086944027,0.9989077392001561,0.048653480473577586
"Primary (CC, expanded)",largest_tumor_cm,0.06527809208347346,1.0674558341289884,1.0320472546152542,1.1040792490076479,0.00014899776157262023
"Primary (CC, expanded)",ln_ratio,0.26915581878654915,1.3088590699901235,1.0228001846622985,1.6749235000001834,0.032424720718528977
